Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"103832053","","5300","5300","5300"," 36 months"," 11.49%","174.75","B","B5","producer/owner","10+ years","MORTGAGE","103000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103832053","","medical","Medical expenses","840xx","UT","17.5","0","Jul-1993","710","714","1","53","","16","0","35869","53.9%","40","w","0.00","0.00","5702.1525839958","5702.15","5300.00","402.15","0.0","0.0","0.0","Dec-2017","4485.67","","Dec-2017","754","750","0","53","1","Individual","","","","0","0","396965","0","3","0","3","17","17759","59","1","2","16818","55","66500","2","5","2","5","24810","13716","71.9","0","0","142","284","9","9","9","9","79","5","79","2","4","7","5","12","12","11","19","7","16","0","0","0","1","92.5","40","0","0","482838","53628","48800","30315","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103318694","","35000","35000","35000"," 36 months"," 19.99%","1300.55","D","D4","Loan Officer","3 years","MORTGAGE","112000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103318694","","debt_consolidation","Debt consolidation","802xx","CO","24.44","0","Sep-1984","705","709","0","","","19","0","22680","71.1%","48","f","0.00","0.00","6273.24","6273.24","1446.97","1076.39","0.0","3749.88","674.9784000053","Jun-2017","1300.55","","Nov-2017","594","590","0","","1","Individual","","","","0","0","290634","2","6","2","4","6","72441","74","1","3","1692","73","31900","1","1","6","7","15297","6228","33.7","0","0","224","390","2","2","7","2","","1","","0","4","10","6","12","17","12","24","10","19","0","0","0","3","100","50","0","0","334860","95121","9400","98160","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103698840","","20000","20000","20000"," 36 months"," 11.44%","658.95","B","B4","","n/a","MORTGAGE","51000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103698840","","debt_consolidation","Debt consolidation","441xx","OH","21.55","0","May-1999","680","684","0","40","","16","0","27876","61.7%","33","w","0.00","0.00","23696.34","23696.34","20000.00","3696.34","0.0","0.0","0.0","Mar-2020","658.51","Apr-2020","Mar-2020","719","715","0","","1","Individual","","","","0","214","115525","0","1","0","1","23","1420","19","0","1","3443","56","45200","1","1","3","2","7702","5245","63.3","0","0","152","214","13","13","1","13","40","8","40","0","3","8","3","10","7","14","25","8","16","0","0","0","0","93.9","33.3","0","0","162300","29296","14300","7500","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102905700","","16000","16000","16000"," 36 months"," 11.44%","527.16","B","B4","Pool Technician","2 years","RENT","58000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102905700","","debt_consolidation","Debt consolidation","322xx","FL","14.05","0","Jul-2006","675","679","0","68","","6","0","10764","55.2%","13","w","0.00","0.00","18782.2503577254","18782.25","16000.00","2782.25","0.0","0.0","0.0","Jul-2019","4581.95","","Aug-2019","724","720","0","","1","Individual","","","","0","0","12845","0","1","0","0","43","2081","11","1","3","4300","33","19500","0","6","0","3","2141","6351","47.1","0","0","128","123","9","9","0","9","68","17","68","0","2","5","2","3","6","5","7","5","6","0","0","0","1","84.6","0","0","0","38679","12845","12000","19179","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103841929","","20000","20000","20000"," 36 months"," 11.44%","658.95","B","B4","Financial Advisor","10+ years","MORTGAGE","143000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103841929","","home_improvement","Home improvement","070xx","NJ","25.31","1","Nov-1989","710","714","0","13","","10","0","177463","76.8%","22","w","0.00","0.00","20983.5919855762","20983.59","20000.00","983.59","0.0","0.0","0.0","Sep-2017","18373.21","","Mar-2020","784","780","0","","1","Individual","","","","0","0","375833","0","3","1","3","7","41172","75","1","1","11096","67","193700","0","1","2","4","37583","4338","76.8","0","0","70","328","9","7","2","9","","7","","0","3","4","4","7","5","5","14","4","10","0","0","0","2","95.5","50","0","0","444257","230677","18700","55000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104046322","","3000","3000","3000"," 36 months"," 12.74%","100.71","C","C1","IMPLEMENTATION SPECIALIST","10+ years","MORTGAGE","69500","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104046322","","debt_consolidation","Debt consolidation","210xx","MD","11.26","0","Oct-2006","680","684","0","","","11","0","18427","58.3%","18","w","0.00","0.00","3156.0544706012","3156.05","3000.00","156.05","0.0","0.0","0.0","Oct-2017","2016.75","","Jan-2020","729","725","0","","1","Individual","","","","0","0","18540","3","1","0","1","14","113","3","3","4","4720","52","31600","0","0","0","5","1685","1171","89.5","0","0","56","125","2","2","0","5","","16","","0","3","7","3","8","3","10","15","7","11","0","0","0","3","100","100","0","0","35600","18540","11100","4000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103597876","","20000","20000","20000"," 60 months"," 15.99%","486.26","C","C5","Instructor","1 year","RENT","48000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103597876","","house","Home buying","160xx","PA","22.98","0","Feb-1989","680","684","0","78","","9","0","32819","75.8%","15","w","7572.89","7572.89","19346.83","19346.83","12427.11","6919.72","0.0","0.0","0.0","Mar-2020","486.26","Apr-2020","Mar-2020","724","720","0","","1","Individual","","","","0","0","38893","0","1","0","0","39","6074","39","0","1","11928","66","43300","1","1","1","1","4862","9488","74.6","0","0","143","337","18","18","2","18","","8","","0","4","5","7","9","3","8","10","5","9","0","0","0","0","93.3","66.7","0","0","58808","38893","37400","15508","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103761834","","3500","3500","3500"," 36 months"," 11.49%","115.4","B","B5","Aircraft Servicer Lead ","10+ years","MORTGAGE","60000","Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103761834","","major_purchase","Major purchase","325xx","FL","34.06","0","Nov-2002","680","684","0","","87","9","1","14220","62.9%","14","w","0.00","0.00","4139.7822381595","4139.78","3500.00","639.78","0.0","0.0","0.0","Dec-2019","566.85","","Nov-2019","709","705","0","","1","Individual","","","","0","0","226882","0","3","0","2","16","33664","48","0","1","8534","52","22600","0","3","0","3","28360","340","97.6","0","0","172","132","19","16","1","19","","13","","0","2","3","3","4","6","5","7","3","9","0","0","0","0","100","100","1","0","286222","47884","14000","70191","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102085999","","12000","12000","12000"," 60 months"," 13.49%","276.06","C","C2","Route sales representative ","10+ years","MORTGAGE","80000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102085999","","debt_consolidation","Debt consolidation","925xx","CA","26.77","2","Aug-2002","675","679","0","5","","13","0","96068","86%","49","w","5778.21","5778.21","9920.17","9920.17","6221.79","3698.38","0.0","0.0","0.0","Mar-2020","276.06","Apr-2020","Mar-2020","749","745","0","15","1","Individual","","","","0","0","455407","0","4","0","2","15","82502","37","0","0","2715","56","102900","1","0","0","2","35031","211","97.2","0","0","159","175","26","15","2","111","15","16","5","2","3","8","3","11","25","8","22","8","13","0","0","1","0","89.8","100","0","0","560969","178570","7600","96318","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103831130","","4800","4800","4800"," 36 months"," 13.49%","162.87","C","C2","Sales Administrator/HR Recruiter","2 years","MORTGAGE","27000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103831130","","debt_consolidation","Debt consolidation","537xx","WI","23.64","1","May-1998","675","679","3","23","","7","0","2088","69.6%","24","f","0.00","0.00","5061.8256470351","5061.83","4800.00","261.83","0.0","0.0","0.0","Sep-2017","4417.54","","Mar-2020","624","620","0","44","1","Individual","","","","0","0","13608","1","3","1","4","5","11520","76","1","2","0","75","3000","5","9","10","6","1944","","","0","0","128","226","9","5","0","","","0","23","0","0","4","0","2","8","4","15","4","7","0","0","0","2","95.7","","0","0","18115","13608","0","15115","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103407178","","12000","12000","12000"," 36 months"," 14.99%","415.93","C","C4","Adult Day Care Director","3 years","MORTGAGE","35000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103407178","","debt_consolidation","Debt consolidation","358xx","AL","30.86","0","Jan-1995","695","699","0","","","4","0","24332","98.1%","9","w","0.00","0.00","14952.93","14952.93","12000.00","2952.93","0.0","0.0","0.0","Mar-2020","415.37","Apr-2020","Mar-2020","709","705","0","","1","Individual","","","","0","0","24332","0","0","0","0","74","0","","0","1","11225","98","24800","0","1","0","1","6083","246","98.9","0","0","134","266","14","14","0","120","","","","0","2","4","2","3","3","4","6","4","4","0","0","0","0","100","100","0","0","24800","24332","21400","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104028362","","11200","11200","11200"," 60 months"," 12.74%","253.35","C","C1","","n/a","RENT","23600","Not Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104028362","","credit_card","Credit card refinancing","328xx","FL","27.62","0","Feb-2001","710","714","0","","75","11","1","7120","33.1%","26","w","0.00","0.00","4295.02","4295.02","2490.36","1804.66","0.0","0.0","0.0","Sep-2018","253.35","","Jul-2019","594","590","0","","1","Individual","","","","0","0","13096","0","1","0","0","25","5976","48","0","2","1280","39","21500","0","2","2","2","1455","1720","42.7","0","0","77","193","14","14","0","36","","0","","0","1","3","1","7","3","10","23","3","11","0","0","0","0","100","0","1","0","33972","13096","3000","12472","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"100142527","","12000","12000","12000"," 60 months"," 15.99%","291.76","C","C5","Dispatcher","3 years","MORTGAGE","80000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=100142527","","credit_card","Credit card refinancing","473xx","IN","16.76","0","Dec-1992","665","669","2","40","49","20","3","21835","52.5%","33","w","6009.74","6009.74","10516.63","10516.63","5990.26","4496.37","30.0","0.0","0.0","Mar-2020","641.0","Apr-2020","Mar-2020","589","585","0","72","1","Individual","","","","0","4927","53193","4","2","0","1","20","18522","66","6","7","2622","58","41600","1","0","3","8","2660","7520","52.4","0","0","127","267","1","1","1","1","72","1","72","3","5","14","7","9","11","17","21","14","20","0","0","0","6","87.9","28.6","0","3","116045","40357","15800","28147","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","Y","Aug-2019","ACTIVE","Aug-2019","3807","45","8"
"103911915","","15000","15000","15000"," 36 months"," 11.39%","493.86","B","B3","Office worker","< 1 year","MORTGAGE","64000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103911915","","credit_card","Credit card refinancing","958xx","CA","21.6","0","Feb-2006","700","704","1","","","14","0","13310","38.2%","17","w","0.00","0.00","17759.48","17759.48","15000.00","2759.48","0.0","0.0","0.0","Mar-2020","493.36","Apr-2020","Mar-2020","739","735","0","","1","Individual","","","","0","0","159284","2","2","1","2","2","31610","93","4","6","4657","65","34800","1","0","1","9","11377","7714","63.3","0","0","59","133","4","2","2","8","","5","","0","4","5","4","4","3","11","12","5","14","0","0","0","5","100","50","0","0","187142","44920","21000","33972","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103952049","","30625","30625","30625"," 36 months"," 18.99%","1122.44","D","D3","Logistics Manager","3 years","MORTGAGE","61250","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103952049","","debt_consolidation","Debt consolidation","460xx","IN","24.43","0","Sep-2005","700","704","0","","","4","0","8204","63.1%","9","w","0.00","0.00","40367.7647354454","40367.76","30625.00","9742.76","0.0","0.0","0.0","Feb-2020","3391.86","","Mar-2020","704","700","0","","1","Individual","","","","0","0","41130","1","2","1","1","3","32926","74","0","0","6891","71","13000","0","0","0","1","10283","4796","63.1","0","0","65","138","38","3","0","38","","13","","0","2","2","2","2","6","2","3","2","4","0","0","0","1","100","50","0","0","57741","41130","13000","44741","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"100462369","","25000","25000","25000"," 60 months"," 10.49%","537.23","B","B2","President","10+ years","RENT","101250","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=100462369","","debt_consolidation","Debt consolidation","913xx","CA","22.38","0","Nov-1998","730","734","0","","","13","0","33473","66.9%","31","w","11584.65","11584.65","19311.14","19311.14","13415.35","5895.79","0.0","0.0","0.0","Mar-2020","537.23","Apr-2020","Mar-2020","754","750","0","","1","Individual","","","","0","0","153527","0","6","1","1","11","120054","70","0","0","13487","69","50000","1","0","2","1","12794","15327","68.6","0","0","180","220","26","11","0","62","","2","","0","4","4","6","8","19","7","12","4","13","0","0","0","1","100","60","0","0","224297","153527","48800","174297","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104042928","","6000","6000","6000"," 36 months"," 12.74%","201.42","C","C1","Supervisor","10+ years","RENT","63000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104042928","","debt_consolidation","Debt consolidation","900xx","CA","21.71","0","Aug-2001","670","674","0","37","","13","0","11809","53%","18","f","0.00","0.00","6044.5933333936","6044.59","6000.00","44.59","0.0","0.0","0.0","Apr-2017","6053.08","","Feb-2020","714","710","0","","1","Individual","","","","0","1329","54107","0","4","0","2","23","42298","75","1","1","5406","69","22300","0","1","0","3","4162","865","93","0","0","123","187","12","12","0","12","50","19","37","0","5","7","5","8","5","9","13","7","13","0","0","0","1","83.3","80","0","0","78465","54107","12400","56165","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103759805","","7000","7000","7000"," 36 months"," 10.49%","227.49","B","B2","","n/a","OWN","33700","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103759805","","debt_consolidation","Debt consolidation","206xx","MD","25.57","0","Jul-1998","660","664","1","96","78","11","1","8784","49.9%","21","f","0.00","0.00","6660.6","6660.60","4419.33","1067.27","15.0","1159.0","208.6199999744","Aug-2019","50.0","","Jan-2020","589","585","0","96","1","Individual","","","","0","1475","32054","1","1","0","1","19","23270","81","2","5","2210","69","17600","1","1","1","6","2914","613","83.4","0","0","55","224","4","4","1","7","96","4","96","1","2","8","2","8","3","10","17","8","11","0","0","0","2","95.2","50","0","0","46352","32054","3700","28752","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","Y","Jan-2020","COMPLETE","Aug-2019","1209","45.01","18"
"103483011","","4200","4200","4200"," 36 months"," 13.49%","142.51","C","C2","Book keeping","1 year","RENT","15000","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103483011","","debt_consolidation","Debt consolidation","112xx","NY","43.12","0","Jul-2006","680","684","0","","","16","0","8451","36.1%","18","w","0.00","0.00","3698.96","3698.96","2859.27","839.69","0.0","0.0","0.0","May-2019","142.51","","Nov-2019","499","0","0","","1","Joint App","55000","16.28","Verified","0","0","8451","1","0","0","0","","0","","6","17","724","36","23400","0","0","3","17","528","602","76.8","0","0","","128","2","2","0","12","","7","","0","3","13","3","4","0","16","18","13","16","0","0","0","6","100","66.7","0","0","23400","8451","2600","0","11088","640","644","Nov-2012","3","0","12","41.2","0","13","0","0","38","N","","","","","","","","","","","","","","","N","","","","","",""
